id,price_doc
30474,5337014.5
30475,8078427.5
30476,5008867.5
30477,6002701.5
30478,5153254.0
30479,10354335.0
30480,4377879.0
30481,4262536.0
30482,4794688.0
30483,4900234.0
30484,6673559.5
30485,4780105.5
30486,3997616.25
30487,4252300.5
30488,6283282.5
30489,6197892.0
30490,22069268.0
30491,11729240.0
30492,5855892.5
30493,12381885.0
30494,6735291.5
30495,9288296.0
30496,8954062.0
30497,8087238.0
30498,4193927.25
30499,8002828.0
30500,12124624.0
30501,6401535.5
30502,3398944.25
30503,5699304.0
30504,5261833.5
30505,11147783.0
30506,3252587.75
30507,4974943.5
30508,5280992.0
30509,7683051.5
30510,9963385.0
30511,5900436.5
30512,5883035.0
30513,4404089.0
30514,3680178.5
30515,10480406.0
30516,5867492.0
30517,11285840.0
30518,6332659.5
30519,4475794.5
30520,6792475.0
30521,5625443.0
30522,7114828.5
30523,5896038.0
30524,10171452.0
30525,7386999.0
30526,5030903.5
30527,4843519.0
30528,6734013.5
30529,6260123.5
30530,5693610.5
30531,14593155.0
30532,4370741.5
30533,7986108.0
30534,6758616.0
30535,9983702.0
30536,6078448.5
30537,9332193.0
30538,4288481.0
30539,8233055.5
30540,10348096.0
30541,5939595.5
30542,2192092.5
30543,4790593.0
30544,6468494.5
30545,7346441.5
30546,4000911.5
30547,10426513.0
30548,4673085.5
30549,5366786.0
30550,11374898.0
30551,5089391.0
30552,2042761.75
30553,6500392.0
30554,8142408.5
30555,6059008.0
30556,8781469.0
30557,6075574.0
30558,9242489.0
30559,5001888.5
30560,5723750.0
30561,6037862.0
30562,12160476.0
30563,4645890.5
30564,6955159.0
30565,6349622.5
30566,7070773.5
30567,2172796.5
30568,9243212.0
30569,8216145.0
30570,6420586.5
30571,7167616.0
30572,5038120.0
30573,6938503.5
30574,5750751.5
30575,6667274.0
30576,4062673.0
30577,3920949.75
30578,3219237.5
30579,6293411.5
30580,4460782.0
30581,5187949.0
30582,10723725.0
30583,7145768.5
30584,3972328.75
30585,2965174.5
30586,9030970.0
30587,6415237.5
30588,7299121.0
30589,6933542.5
30590,10637188.0
30591,4884007.5
30592,6641585.0
30593,8681828.0
30594,7108494.0
30595,4900692.0
30596,7262722.5
30597,6938848.0
30598,9954742.0
30599,10928205.0
30600,4875979.5
30601,5656165.0
30602,2032920.25
30603,12087149.0
30604,4336848.0
30605,6954323.5
30606,12411370.0
30607,5700070.5
30608,8544132.0
30609,6217333.5
30610,3243409.75
30611,5288275.0
30612,6653186.0
30613,9002096.0
30614,13197957.0
30615,7404208.5
30616,5439911.5
30617,9316400.0
30618,5009847.0
30619,4171899.25
30620,2902124.0
30621,8792371.0
30622,6478199.0
30623,5492086.0
30624,7131152.0
30625,8048345.0
30626,6532004.0
30627,4974511.5
30628,6552362.0
30629,5187138.0
30630,4587046.0
