id,price_doc
30474,5279612.5
30475,7354397.5
30476,5076254.5
30477,5779726.5
30478,4910348.0
30479,8097016.0
30480,4337820.0
30481,4332478.5
30482,5037327.5
30483,4751427.0
30484,6707766.0
30485,4757661.5
30486,4211129.0
30487,3938128.25
30488,6205166.5
30489,6392841.5
30490,19321988.0
30491,13130264.0
30492,5413615.5
30493,12977762.0
30494,6909199.0
30495,8926710.0
30496,8641146.0
30497,7589660.5
30498,4327964.5
30499,8234932.5
30500,10734898.0
30501,6310022.5
30502,3531374.5
30503,6556669.0
30504,5562683.5
30505,11875063.0
30506,3507075.75
30507,4812898.5
30508,5580367.0
30509,7032119.5
30510,9704353.0
30511,5947559.5
30512,5825319.0
30513,4337820.0
30514,3635964.5
30515,10653573.0
30516,6041980.5
30517,10737028.0
30518,6516747.5
30519,4256496.0
30520,6527539.0
30521,5283974.5
30522,7079565.0
30523,5758934.5
30524,9028473.0
30525,7700862.5
30526,4816282.5
30527,5038595.5
30528,6153126.5
30529,5721965.0
30530,5578478.0
30531,14068888.0
30532,4822671.5
30533,7312972.5
30534,6711458.5
30535,9820955.0
30536,5856261.5
30537,8648112.0
30538,4368382.5
30539,9028180.0
30540,10139781.0
30541,6011667.5
30542,2176141.25
30543,5021216.5
30544,7028706.5
30545,7109918.0
30546,4137168.0
30547,9506965.0
30548,4429391.0
30549,5171988.0
30550,10976460.0
30551,4991348.0
30552,2155174.25
30553,6471653.5
30554,9090108.0
30555,6338756.5
30556,7844619.5
30557,6673292.0
30558,9936645.0
30559,5148244.0
30560,5971014.0
30561,6283882.0
30562,10763889.0
30563,4563049.0
30564,6527041.0
30565,6311413.0
30566,7009428.5
30567,2104731.75
30568,9267308.0
30569,8412806.0
30570,6362916.0
30571,6202563.5
30572,4841861.0
30573,6950584.0
30574,6020664.0
30575,5993881.0
30576,4733386.0
30577,4067228.0
30578,3513667.5
30579,6651200.5
30580,4354598.5
30581,5065799.0
30582,9260417.0
30583,6982654.0
30584,3845735.0
30585,3164854.5
30586,8541353.0
30587,6195120.5
30588,7241289.5
30589,7012932.0
30590,10530922.0
30591,4834981.0
30592,6171533.0
30593,8192625.0
30594,8172055.5
30595,4509832.0
30596,7915032.5
30597,6968118.5
30598,9810040.0
30599,10652253.0
30600,5188750.5
30601,6006320.5
30602,1877422.125
30603,12549722.0
30604,4283331.0
30605,6868893.0
30606,21821972.0
30607,6310233.5
30608,8125079.5
30609,6336447.5
30610,3048395.25
30611,5615810.5
30612,6654772.5
30613,8447336.0
30614,19935944.0
30615,7562458.0
30616,5785969.5
30617,9112727.0
30618,4585777.5
30619,4319046.0
30620,3079914.0
30621,7001945.5
30622,6846461.0
30623,5177016.5
