id,price_doc
30474,5082101.0
30475,7613932.5
30476,5018861.0
30477,6022352.0
30478,5051615.5
30479,8448101.0
30480,4323682.5
30481,4323538.0
30482,4984864.5
30483,4855117.5
30484,6600082.5
30485,4633620.5
30486,4250208.5
30487,4124789.75
30488,6149595.0
30489,6343933.0
30490,22083288.0
30491,14404940.0
30492,5767464.5
30493,12909451.0
30494,6661236.5
30495,8803749.0
30496,8606366.0
30497,7967143.5
30498,4372521.5
30499,7419632.0
30500,11217637.0
30501,6226958.0
30502,3443828.0
30503,6199943.5
30504,5428587.5
30505,11804560.0
30506,3407652.25
30507,4869836.0
30508,5541055.0
30509,7066513.0
30510,9666445.0
30511,5840098.5
30512,5800633.0
30513,4323682.5
30514,3805130.75
30515,10227401.0
30516,6061800.0
30517,11383254.0
30518,6645709.5
30519,4350227.5
30520,6461145.5
30521,5478218.5
30522,6725541.5
30523,5819128.0
30524,9119387.0
30525,7499865.0
30526,4886714.5
30527,4970898.0
30528,6301345.0
30529,5740806.0
30530,5578238.5
30531,13407022.0
30532,4708336.0
30533,7589472.5
30534,6575837.5
30535,9729781.0
30536,5825791.0
30537,8584160.0
30538,4439350.5
30539,8690418.0
30540,9892055.0
30541,5832651.0
30542,2172365.5
30543,4866901.5
30544,7163515.5
30545,7355470.5
30546,4136789.25
30547,9613051.0
30548,4457018.5
30549,5161453.5
30550,10842913.0
30551,5043701.5
30552,2075017.75
30553,6553618.5
30554,8846478.0
30555,6251616.0
30556,8599884.0
30557,6280167.5
30558,8820018.0
30559,4713210.0
30560,5776602.5
30561,6235206.5
30562,11696846.0
30563,4766422.0
30564,6423257.0
30565,6197472.5
30566,7047144.0
30567,2095306.875
30568,9029920.0
30569,8180531.5
30570,6310997.5
30571,6369874.0
30572,4914096.0
30573,6784078.5
30574,4913692.5
30575,5990298.0
30576,4481919.5
30577,4519411.5
30578,3306393.0
30579,6606449.0
30580,4560134.5
30581,4970049.5
30582,10310427.0
30583,7123104.5
30584,4032118.0
30585,3069984.5
30586,8141911.5
30587,6219605.0
30588,6926200.5
