id,price_doc
30474,5112844.0
30475,7745659.0
30476,4866915.5
30477,5732982.5
30478,5121794.5
30479,9316134.0
30480,4369778.5
30481,4287626.0
30482,5005945.0
30483,5024450.0
30484,6447216.5
30485,4574918.5
30486,4141071.75
30487,4387178.5
30488,6264668.5
30489,6108125.5
30490,22326816.0
30491,15837578.0
30492,5901117.5
30493,12489189.0
30494,6645513.0
30495,8661153.0
30496,8652468.0
30497,8014055.0
30498,4373460.0
30499,6412283.0
30500,11621503.0
30501,6510076.0
30502,3338939.0
30503,5858456.5
30504,5559713.5
30505,11717188.0
30506,3382685.0
30507,4934656.0
30508,5484878.5
30509,7028425.0
30510,9624499.0
30511,5940405.5
30512,6019383.5
30513,4369778.5
30514,3710348.0
30515,10691517.0
30516,5947480.0
30517,11586136.0
30518,6891510.5
30519,4460093.0
30520,6998367.0
30521,5467419.5
30522,6718163.0
30523,5793689.0
30524,10009099.0
30525,6839732.5
30526,4946963.5
30527,4906888.5
30528,6582362.5
30529,6074653.0
30530,5864326.0
30531,11590512.0
30532,4296680.5
30533,8166384.0
30534,6546797.0
30535,9691201.0
30536,5712096.5
30537,8964041.0
30538,4441972.0
30539,9049317.0
30540,9997250.0
30541,5943732.0
30542,2141255.5
30543,4904937.5
30544,6890524.5
30545,7537753.5
30546,4040093.5
30547,10293646.0
30548,4514238.0
30549,5336093.5
30550,11567014.0
30551,5118225.0
30552,1993387.125
30553,6787295.0
30554,7382421.5
30555,6131494.0
30556,9069240.0
30557,6080814.5
30558,9473189.0
30559,4432759.0
30560,5610917.5
30561,6526954.0
30562,12420487.0
30563,4581852.0
30564,6773547.5
30565,6086993.5
30566,7146831.5
30567,2078971.375
30568,9437877.0
30569,8441844.0
30570,6552906.0
30571,6717580.0
30572,4969400.0
30573,6708073.5
30574,4624570.5
30575,5920153.0
30576,4898949.0
30577,4481941.0
30578,3254961.5
30579,6860631.0
30580,4599894.5
30581,5045573.0
30582,11010576.0
30583,7075063.5
30584,3950473.75
30585,3026634.5
30586,8622040.0
30587,6315953.0
30588,7449311.0
30589,6854019.5
30590,10955440.0
30591,4243950.5
30592,6420654.0
30593,8045191.0
30594,7971840.5
30595,4732302.5
30596,7765466.0
30597,6708073.5
30598,9688392.0
30599,11104746.0
30600,4774333.5
30601,6069626.5
30602,1993805.375
30603,11893492.0
30604,4302757.5
30605,7016343.5
30606,10519920.0
30607,5489185.0
30608,8616442.0
30609,6117435.5
30610,3277491.5
30611,5479974.0
30612,6991556.0
30613,9500911.0
30614,15845586.0
30615,7645511.5
30616,5669180.0
30617,9342202.0
30618,4585318.5
30619,4282158.5
30620,2977728.0
30621,7303480.0
30622,6631041.0
30623,5469871.0
30624,6615471.0
30625,7955383.0
30626,6351421.5
30627,4419227.0
30628,6482964.5
30629,5181649.5
30630,4543053.5
30631,6155157.5
30632,4478454.5
30633,5313718.5
30634,11272458.0
30635,9992027.0
30636,5350014.5
30637,9460225.0
30638,5911262.0
30639,7061750.0
30640,4537857.5
30641,7770037.0
30642,6507531.0
30643,6356220.5
30644,9688392.0
30645,6871107.5
30646,5028898.5
30647,4763563.5
30648,26061004.0
30649,2487968.25
30650,4482090.5
30651,3382685.0
30652,4623873.5
30653,7005452.0
30654,4634367.5
30655,11216182.0
30656,4022639.0
30657,5693344.5
30658,9640998.0
30659,4595816.5
30660,7765918.0
30661,6400302.0
30662,8755638.0
30663,16481297.0
30664,9833832.0
30665,6233595.0
30666,2534304.0
30667,4547141.0
30668,9094652.0
30669,5459656.0
30670,2647681.0
30671,7006568.0
30672,12511362.0
30673,10045533.0
30674,9460117.0
30675,2141255.5
30676,6145104.5
30677,4390221.0
30678,16064356.0
30679,5181600.5
30680,5340303.5
30681,2253839.5
30682,8030664.5
30683,9995534.0
30684,4192047.75
30685,6666250.5
30686,10397756.0
30687,4786642.5
30688,4510739.5
30689,11514581.0
30690,26061004.0
30691,4891083.0
30692,5940230.0
30693,10127179.0
30694,4824139.0
30695,7268557.0
30696,6373064.0
30697,11016374.0
30698,5570046.5
30699,5896645.0
30700,4973738.5
30701,9688392.0
30702,5430710.5
30703,3956808.25
30704,11512868.0
30705,7779409.0
30706,26399604.0
30707,3538967.0
30708,8862396.0
30709,6402488.0
30710,7368712.5
30711,5097775.0
30712,3843337.25
30713,5065330.5
30714,6253554.0
30715,4493698.0
30716,9995534.0
30717,5687229.0
30718,8429623.0
30719,13947161.0
30720,6456969.0
30721,3966264.5
30722,3375350.75
30723,6549276.0
30724,11542132.0
30725,6878378.5
30726,11233374.0
30727,10613800.0
30728,11688817.0
30729,3466947.75
30730,6439817.5
30731,6101994.5
30732,4790346.0
30733,8385756.0
30734,7063481.0
30735,5547384.0
30736,5349861.0
30737,6472814.0
30738,5823941.0
30739,4318033.0
30740,7228435.5
30741,10915601.0
30742,4236191.0
30743,4803617.5
30744,9728705.0
30745,6292391.5
30746,5638640.0
30747,15761036.0
30748,16049930.0
30749,4525178.0
30750,6519010.0
30751,3374674.75
30752,8228989.5
30753,10608983.0
30754,4556548.0
30755,4373522.5
30756,7696927.0
30757,4689581.5
30758,10769968.0
30759,5985992.0
30760,4251027.5
30761,8114347.0
30762,6742682.0
30763,12260855.0
30764,6209221.5
30765,4671267.5
30766,3790740.75
30767,9424314.0
30768,4303964.0
30769,5276265.0
30770,6211810.0
30771,3323226.75
30772,8131358.5
30773,7522213.5
30774,5524697.5
30775,8030680.0
30776,5284005.0
30777,6265684.5
30778,9328011.0
30779,6191878.0
30780,6647155.0
30781,6868585.0
30782,6400021.5
30783,5680225.5
30784,3749172.0
30785,4711174.5
30786,4245047.5
30787,6145298.0
30788,5514633.0
30789,6404985.5
30790,5414968.5
30791,10142064.0
30792,7268453.0
30793,10693271.0
30794,11476298.0
30795,10105453.0
30796,9802278.0
30797,15553841.0
30798,2725445.75
30799,8355445.0
30800,13656596.0
30801,5971885.5
30802,15625830.0
30803,2963418.75
30804,3913739.5
30805,12374637.0
30806,7063481.0
30807,5986243.0
30808,10137693.0
30809,5231352.0
30810,10015458.0
30811,4091336.25
30812,4783621.5
30813,4939830.5
30814,2567121.0
30815,4069478.25
30816,8633197.0
30817,1984705.0
30818,7026193.5
30819,6636399.5
30820,5295193.5
30821,27998332.0
30822,7513022.5
30823,7546723.0
30824,3411593.25
30825,5390823.5
30826,8355644.5
30827,5647654.5
30828,5367922.0
30829,5439102.0
30830,8848326.0
30831,5388140.5
30832,5939465.0
30833,4613975.5
30834,4395089.0
30835,5774928.0
30836,6600963.5
30837,5233857.0
30838,4111821.0
30839,6096562.0
30840,9700966.0
30841,8995831.0
30842,6799150.5
30843,5436219.0
30844,7971840.5
30845,8260543.0
30846,4255517.5
30847,5737106.0
30848,8528200.0
30849,4555392.0
30850,4170451.25
30851,5400605.5
30852,7116790.0
30853,4105465.5
30854,5386080.0
30855,7062989.0
30856,7578645.0
30857,2294924.0
30858,4269530.0
30859,5973303.5
30860,5275571.0
30861,7818188.0
30862,6265087.0
30863,5057752.0
30864,5906731.0
