id,price_doc
30474,5063002.5
30475,7394386.0
30476,5188275.5
30477,6053509.5
30478,4877979.5
30479,7719988.0
30480,4323460.0
30481,4299898.5
30482,4974212.5
30483,4712473.0
30484,6569205.5
30485,4687824.5
30486,4273408.0
30487,3984925.75
30488,6175271.5
30489,6341489.5
30490,20753048.0
30491,13343651.0
30492,5311986.0
30493,11846649.0
30494,6780269.0
30495,8599474.0
30496,8901512.0
30497,8189883.0
30498,4393471.5
30499,8127148.5
30500,11084664.0
30501,6284133.5
30502,3466362.5
30503,6148557.0
30504,5466622.0
30505,11849157.0
30506,3548805.25
30507,4816866.0
30508,5681601.5
30509,7085374.0
30510,9758086.0
30511,5956198.5
30512,5750938.0
30513,4323460.0
30514,3793221.5
30515,10054542.0
30516,6098469.0
30517,11102565.0
30518,6517008.5
30519,4296484.0
30520,6423673.5
30521,5418770.5
30522,6800888.5
30523,5866681.0
30524,9187371.0
30525,7137806.5
30526,4853562.0
30527,4877668.0
30528,6064812.5
30529,5742229.5
30530,5597695.0
30531,14397578.0
30532,4694324.5
30533,7104150.0
30534,6619819.5
30535,9804223.0
30536,5824246.5
30537,8452534.0
30538,4472735.0
30539,9012043.0
30540,9948004.0
30541,5780719.0
30542,2182771.75
30543,4970225.0
30544,7323951.0
30545,7131390.0
30546,3967191.25
30547,9357039.0
30548,4439354.5
30549,5031954.5
30550,10799260.0
30551,5093022.5
30552,2164148.0
30553,6483811.5
30554,8958640.0
30555,6309890.5
30556,8170286.5
30557,6814724.0
30558,9349885.0
30559,5049168.5
30560,5814057.5
30561,6305643.5
30562,10964868.0
30563,4826683.5
30564,6551312.5
30565,6299903.0
30566,7062356.0
30567,2132944.0
30568,8971944.0
30569,8227538.0
30570,6178888.5
30571,6109937.5
30572,4875110.0
30573,6867963.0
30574,5900121.5
30575,5930714.5
30576,4793888.0
30577,4508232.5
30578,3522434.25
30579,6598723.0
30580,4444730.5
30581,4911303.5
30582,9638682.0
30583,6899888.5
30584,3955506.5
30585,3271570.75
30586,8452469.0
30587,6157999.0
30588,6966338.0
30589,7046909.0
30590,10130580.0
30591,4994314.5
30592,6378263.0
30593,8329477.0
30594,8657842.0
30595,4922463.5
30596,7987334.5
30597,6887180.5
30598,9804223.0
30599,11392681.0
30600,5224257.5
30601,5823002.5
30602,2009222.625
30603,11593784.0
30604,4248178.5
30605,7042280.0
30606,17269056.0
30607,6048397.0
30608,7817830.0
30609,6306629.5
30610,2975593.25
30611,5678552.0
30612,6562230.5
30613,8538478.0
30614,19726620.0
30615,7623537.5
30616,5790789.0
30617,8891857.0
30618,4534427.0
30619,4439469.0
30620,3181708.0
30621,7061703.0
30622,6375234.5
30623,5331678.0
30624,7208451.0
30625,7730715.0
30626,6130365.5
30627,7266020.0
30628,6768704.5
30629,5033135.0
30630,4623335.5
30631,6087167.5
30632,4444332.0
30633,5354705.0
30634,8819926.0
30635,9948004.0
30636,4936077.5
30637,9343859.0
30638,5759374.0
30639,7010237.0
30640,4585511.0
30641,8054925.5
30642,6009816.0
30643,6802925.5
30644,9804223.0
30645,6652057.0
30646,5059995.0
30647,4479176.5
30648,24285872.0
30649,2541652.25
30650,4294571.0
30651,3548805.25
30652,4585353.5
30653,7414256.5
30654,4841177.5
30655,8806361.0
30656,4033587.25
30657,5617551.5
30658,9222643.0
30659,4539324.5
30660,7723360.5
30661,6479867.5
30662,8167412.0
30663,18762944.0
30664,10168367.0
30665,6354790.0
30666,2727367.25
30667,4514389.0
30668,8701522.0
30669,5554493.5
30670,2656695.5
30671,6949324.5
30672,9641955.0
30673,9957515.0
30674,9753639.0
30675,2182771.75
30676,6054110.0
30677,4504089.5
30678,18110488.0
30679,5454332.0
30680,5684062.0
30681,2400682.75
30682,8069811.0
30683,9775541.0
30684,4259021.5
30685,6732562.0
30686,9820861.0
30687,4836821.0
30688,4533687.5
30689,10527688.0
30690,24285872.0
30691,4814817.5
30692,5951168.0
30693,9524208.0
30694,4804607.0
30695,6817330.5
30696,6359161.0
30697,10249390.0
30698,6910392.0
30699,5633614.0
30700,4875110.0
30701,9804223.0
30702,5461520.5
30703,4090774.25
30704,10330643.0
30705,7528184.5
30706,21318092.0
30707,3682650.25
30708,10455608.0
30709,6406488.5
30710,7856666.0
30711,5241839.5
30712,3848123.5
30713,4627720.5
30714,5912835.0
30715,4660770.5
30716,9775541.0
30717,5266462.0
30718,8407312.0
30719,15309518.0
30720,5906460.5
30721,4214789.0
30722,6314989.5
30723,6491223.5
30724,10738933.0
30725,5968503.5
30726,10678739.0
30727,10014751.0
30728,10408670.0
30729,3605935.5
30730,5922779.0
30731,6313038.5
30732,4436853.0
30733,8386923.5
30734,6861442.5
30735,5606323.0
30736,5872105.0
30737,6518394.5
30738,5496954.0
30739,4350061.5
30740,7016457.5
30741,11146189.0
30742,4309184.5
30743,4945850.0
30744,9614995.0
30745,6167820.5
30746,5695886.0
30747,15144207.0
30748,14943098.0
30749,4499195.5
30750,6328494.0
30751,3337255.0
30752,8370175.5
30753,9736780.0
30754,4744051.0
30755,5113263.5
30756,8281295.5
30757,4796796.5
30758,9485194.0
30759,5963434.0
30760,4953077.0
30761,7826416.5
30762,6901566.5
30763,10821652.0
30764,6145468.0
30765,4743028.5
30766,3748653.75
30767,8871266.0
30768,4318729.0
30769,5410173.0
30770,6304813.5
30771,3337226.25
30772,7774543.5
30773,7957970.5
30774,5662577.0
30775,9704149.0
30776,5311656.5
30777,6467742.0
30778,8731440.0
30779,6011759.0
30780,6530359.5
30781,6798392.0
30782,6536921.0
30783,5844689.5
30784,3835128.5
30785,4696062.0
30786,4239662.5
30787,6376128.0
30788,5574824.0
30789,6744232.0
30790,5656823.5
30791,9519159.0
30792,7087942.0
30793,10213443.0
30794,9793831.0
30795,9203787.0
30796,10691028.0
30797,13960468.0
30798,2804625.0
30799,7885716.0
30800,12177884.0
30801,6252743.0
30802,19953556.0
30803,3445040.0
30804,4048339.5
30805,11018580.0
30806,6861442.5
30807,5896589.0
30808,8856524.0
30809,5395648.0
30810,9462571.0
30811,4353539.5
30812,5018727.0
30813,4801268.0
30814,2643765.0
30815,3401022.75
30816,8705365.0
30817,2010679.375
30818,6874745.0
30819,6728435.0
30820,5300964.0
30821,23599364.0
30822,7397263.5
30823,7168873.5
30824,3553960.0
30825,5525135.0
30826,8564494.0
30827,5989029.5
30828,5510406.0
30829,5591020.5
30830,8853332.0
30831,5403325.5
30832,5576440.5
30833,4729446.5
30834,4341031.5
30835,7011474.0
30836,6994103.5
30837,5041330.5
30838,4174171.75
30839,5794860.5
30840,9921003.0
30841,8719848.0
30842,6357105.5
30843,5347453.5
30844,8657842.0
30845,7744699.0
30846,4340646.5
30847,5651948.5
30848,8358067.0
30849,4319532.5
30850,4143090.5
30851,5303810.5
30852,6374109.5
30853,4379704.0
30854,5767805.5
30855,6183870.0
30856,7571500.5
30857,2414063.0
30858,4258485.5
30859,6227136.5
30860,5165018.5
30861,7115975.5
30862,5937675.5
30863,5293144.0
30864,5778894.5
30865,9040708.0
30866,7439109.5
30867,5513444.5
30868,7271295.5
30869,5648500.0
30870,5265146.5
30871,7020734.5
30872,5264202.5
30873,4045483.5
30874,3583918.5
30875,6150123.0
30876,4855941.5
30877,8547408.0
30878,5694816.0
30879,11728837.0
30880,6275922.5
30881,1954110.125
30882,9181975.0
30883,3624301.0
30884,5724956.5
30885,4738625.0
30886,7710467.0
30887,5963508.0
30888,4539030.5
30889,4683047.5
30890,6429956.0
30891,3773089.5
30892,3758476.25
30893,4323460.0
30894,5342443.0
30895,4273436.5
30896,5894081.5
30897,7449098.0
30898,6580153.5
30899,6515399.0
30900,3587659.5
30901,5454738.0
30902,2023598.875
30903,6326593.0
30904,7774328.5
30905,5695886.0
30906,5413930.5
30907,8536891.0
30908,4496090.0
30909,11396462.0
30910,6696919.5
30911,4382495.0
30912,5730249.0
30913,15351479.0
30914,5468275.0
30915,7085968.5
30916,6035449.5
30917,7229428.5
30918,5923389.0
30919,4953077.0
30920,4304600.5
30921,4190293.0
30922,5844355.0
30923,3735748.75
30924,5409806.5
30925,14018423.0
30926,6376882.0
30927,7406412.0
30928,5026659.5
30929,5409806.5
30930,8529843.0
30931,9435537.0
30932,4514987.5
30933,4382612.0
30934,11883265.0
30935,6507798.0
30936,6762278.0
30937,8861737.0
30938,3907183.25
30939,9276186.0
30940,7116450.5
30941,5929301.0
30942,3800702.5
30943,6781924.5
30944,5380807.5
30945,3449688.75
30946,10859947.0
30947,5466079.5
30948,8308278.5
30949,6096538.5
30950,5715241.0
30951,16535360.0
30952,7791719.5
30953,9672790.0
30954,5060535.5
30955,5901584.5
30956,6617351.5
30957,5197165.0
30958,19170088.0
30959,7751888.5
30960,6910636.0
30961,7710768.5
30962,10173470.0
30963,4012057.0
30964,3911064.25
30965,6767581.5
30966,10026353.0
30967,11190155.0
