id,price_doc
30474,4944529.5
30475,8279258.5
30476,5385376.5
30477,6035939.0
30478,5337035.0
30479,9277424.0
30480,4422114.5
30481,4277428.0
30482,5351473.5
30483,4436629.0
30484,6349774.0
30485,5195177.5
30486,3670308.5
30487,4126040.75
30488,6363389.5
30489,6149589.5
30490,16030625.0
30491,12517902.0
30492,5412087.5
30493,12043172.0
30494,7026347.5
30495,8859278.0
30496,9284364.0
30497,7169065.0
30498,4138229.25
30499,8992331.0
30500,11042523.0
30501,6023943.0
30502,3147427.25
30503,5893053.0
30504,5346918.0
30505,11887391.0
30506,3168091.75
30507,4839594.0
30508,5375186.0
30509,6464541.5
30510,9649203.0
30511,5560217.5
30512,5942853.5
30513,4422878.0
30514,3698978.75
30515,10040591.0
30516,5622809.5
30517,10767216.0
30518,5478422.0
30519,4829299.0
30520,6484689.5
30521,4970523.5
30522,6401352.0
30523,6084944.5
30524,5233113.5
30525,6082821.0
30526,4987018.5
30527,4519299.5
30528,5420564.0
30529,5607975.5
30530,5110017.0
30531,11361606.0
30532,4597377.0
30533,7332820.0
30534,7030812.0
30535,9677920.0
30536,5609446.5
30537,8709642.0
30538,4713143.0
30539,10493388.0
30540,10209489.0
30541,6452180.0
30542,2110387.75
30543,4858776.5
30544,7458829.5
30545,6659705.5
30546,3653385.25
30547,9109165.0
30548,4477822.5
30549,5308998.0
30550,9127322.0
30551,4728941.5
30552,2035797.5
30553,6398020.0
30554,8896047.0
30555,5985427.0
30556,7858614.0
30557,5551734.5
30558,7725467.5
30559,4540532.5
30560,5482237.5
30561,6068098.5
30562,11024529.0
30563,4250881.5
30564,6480708.0
30565,6932822.0
30566,6917665.0
30567,2110387.75
30568,8692913.0
30569,7324915.0
30570,5083870.5
30571,6860408.5
30572,4986086.5
30573,6718477.0
30574,5605312.5
30575,6005524.5
30576,4142118.5
30577,4055476.75
30578,3168091.75
30579,5690657.5
30580,4649853.0
30581,5238191.5
30582,9001083.0
30583,7166953.0
30584,4452698.0
30585,3141261.75
30586,7396480.5
30587,5842204.0
30588,5511562.5
30589,7690624.0
30590,9730672.0
30591,4846836.5
30592,5938950.0
30593,8671005.0
30594,7721512.0
30595,4635954.5
30596,7815333.0
30597,6718477.0
30598,9740198.0
30599,10038465.0
30600,4410578.5
30601,5596318.0
30602,2051517.875
30603,12622773.0
30604,4580620.0
30605,6762155.5
30606,6966504.0
30607,6429165.0
30608,8753576.0
30609,6270257.0
30610,3000888.0
30611,5375186.0
30612,6854621.0
30613,8722252.0
30614,18369144.0
30615,6348865.5
30616,5420409.0
30617,7926764.0
30618,4537450.5
30619,4253468.5
30620,2924729.5
30621,7337836.0
30622,5970478.5
30623,6162276.0
30624,6407166.5
30625,7553160.0
30626,5949539.0
30627,3934730.75
30628,6357202.5
30629,5264207.5
30630,4634447.0
30631,6178971.0
30632,4055558.0
30633,4975982.5
30634,8668227.0
30635,10209489.0
30636,4930131.0
30637,9660492.0
30638,5337589.5
30639,7727847.5
30640,4601570.5
30641,7695642.5
30642,6687014.5
30643,7967235.0
30644,9740198.0
30645,6238388.5
30646,5261612.5
30647,4573932.5
30648,26648608.0
30649,2708249.25
30650,4627535.0
30651,3168091.75
30652,4612295.0
30653,6841839.5
30654,4468586.5
30655,8498071.0
30656,3937681.25
30657,5754646.5
30658,8459211.0
30659,4818947.5
30660,6456261.0
30661,6269569.5
30662,7923038.0
30663,17441784.0
30664,8263096.0
30665,6302048.5
30666,2812250.25
30667,3360720.0
30668,6434249.5
30669,4417276.0
30670,2501071.5
30671,7058848.0
30672,10483785.0
30673,8927238.0
30674,8399298.0
30675,2110387.75
30676,7329031.0
30677,3920770.25
30678,15655275.0
30679,5768752.0
30680,5514649.0
30681,2302401.5
30682,8747667.0
30683,10772023.0
30684,4068430.5
30685,6479682.0
30686,10040591.0
30687,5143233.5
30688,4928744.0
30689,8290414.5
30690,26986608.0
30691,4263796.5
30692,5761351.5
30693,7335876.5
30694,4701834.0
30695,7035742.0
30696,6454352.5
30697,10179079.0
30698,5994086.5
30699,5178246.0
30700,4986086.5
30701,9740198.0
30702,5008972.5
30703,3845951.5
30704,9987568.0
30705,6470536.5
30706,20917848.0
30707,3691374.0
30708,10220654.0
30709,5480868.0
30710,6357427.0
30711,4623970.5
30712,3849367.75
30713,4606813.5
30714,5914718.5
30715,4471264.0
30716,10772023.0
30717,5419685.0
30718,10565547.0
30719,13177532.0
30720,7116471.0
30721,2988162.75
30722,6145169.0
30723,6163563.0
30724,11632947.0
30725,5895807.5
30726,10399184.0
30727,10221024.0
30728,11595067.0
30729,3457402.25
30730,4662571.0
30731,5948047.0
30732,4824562.0
30733,9318924.0
30734,6407099.5
30735,5139825.5
30736,5733791.5
30737,5725688.0
30738,5189869.0
30739,5252643.5
30740,6611655.5
30741,9926965.0
30742,4409737.5
30743,5108521.0
30744,9023326.0
30745,6847283.5
30746,5192102.0
30747,10081715.0
30748,16271708.0
30749,5118362.0
30750,6260344.5
30751,3859141.5
30752,7092364.5
30753,9378015.0
30754,5412454.0
30755,4693837.0
30756,6204007.0
30757,4829078.0
30758,6791141.0
30759,5640495.5
30760,4693837.0
30761,8598465.0
30762,6749759.5
30763,11239010.0
30764,6270257.0
30765,4865412.0
30766,3777330.5
30767,9106959.0
30768,4492537.0
30769,6464430.5
30770,6302048.5
30771,2974858.5
30772,7550992.5
30773,7664777.5
30774,5363393.5
30775,9431686.0
30776,5526795.0
30777,6302048.5
30778,8028535.5
30779,5721408.5
30780,7172272.5
30781,6357202.5
30782,5277830.5
30783,5430622.5
30784,3624709.0
30785,5043542.5
30786,4409737.5
30787,6011902.5
30788,5403068.0
30789,6470691.0
30790,5772587.5
30791,10205985.0
30792,6743672.5
30793,10922078.0
30794,11888003.0
30795,7191655.5
30796,9237026.0
30797,13590024.0
30798,2839176.75
30799,9595045.0
30800,9272984.0
30801,5961125.5
30802,10733179.0
30803,3141261.75
30804,3543982.5
30805,9367414.0
30806,6407099.5
30807,6130248.5
30808,10607810.0
30809,4671588.5
30810,9529186.0
30811,4050027.0
30812,5833018.0
30813,4117801.5
30814,2632877.75
30815,4231886.5
30816,7605492.0
30817,2051517.875
30818,6663886.0
30819,7791385.0
30820,5369694.0
30821,17276996.0
30822,7012383.5
30823,7046371.5
30824,3602302.5
30825,4997664.0
30826,8944708.0
30827,5514649.0
30828,5079170.0
30829,5507369.5
30830,8492360.0
30831,5784121.5
30832,5233403.0
30833,4735318.0
30834,4012305.75
30835,5552332.5
30836,6494294.5
30837,4979832.5
30838,4219635.5
30839,5362948.5
30840,9147294.0
30841,7330275.0
30842,5375693.5
30843,4889315.5
30844,7721512.0
30845,7155336.0
30846,4398770.5
30847,6002616.0
30848,9289749.0
30849,4211068.5
30850,3917447.5
30851,3763196.25
30852,6759351.0
30853,3441332.75
30854,4711736.0
30855,7707945.5
30856,6635222.5
30857,2384964.5
30858,4400063.0
30859,5783112.0
30860,5467498.0
30861,7960801.5
30862,5025490.0
30863,4889534.5
30864,5480732.0
30865,7283316.0
30866,7668184.5
30867,5090124.0
30868,7379655.0
30869,5286192.5
30870,6266927.5
30871,7053034.0
30872,4211422.0
30873,3561057.75
30874,3298425.0
30875,5420383.0
30876,4911519.0
30877,8614840.0
30878,5193072.5
30879,7959541.5
30880,5948047.0
30881,2051517.875
30882,8523240.0
30883,2874411.5
30884,5256166.0
30885,4830943.5
30886,7081402.0
30887,6001808.5
30888,4250881.5
30889,4968192.0
30890,6321738.0
30891,3771067.75
30892,3777330.5
30893,4422114.5
30894,5823202.5
30895,4193187.25
30896,5394408.0
30897,6788240.0
30898,6062470.5
30899,5690006.5
30900,2956658.0
30901,5933419.0
30902,2048946.75
30903,5667877.0
30904,7446200.0
30905,5192102.0
30906,6166620.5
30907,10337641.0
30908,4064006.0
30909,12563541.0
30910,7046512.5
30911,4868772.5
30912,4472189.0
30913,15014694.0
30914,5499145.5
30915,6959093.5
30916,4506212.0
30917,6856471.0
30918,5270537.0
30919,4693837.0
30920,4616000.5
30921,4169866.75
30922,5329029.5
30923,3463319.25
30924,5242604.5
30925,13349099.0
30926,5864231.0
30927,7082266.5
30928,4514854.0
30929,5242604.5
30930,8672899.0
30931,9531077.0
30932,5209143.5
30933,4892818.5
30934,11321629.0
30935,5823647.0
30936,6014902.0
30937,9744230.0
30938,4671053.5
30939,9390473.0
30940,6754254.0
30941,5470027.5
30942,3319023.75
30943,6974275.0
30944,4699157.5
30945,3615105.0
30946,12810259.0
30947,5792258.0
30948,7429134.0
30949,6063962.0
30950,4333218.0
30951,15105810.0
30952,7353500.0
30953,7875840.5
30954,4618924.5
30955,5121506.5
30956,6082548.5
30957,5194994.5
30958,23338128.0
30959,6938060.5
30960,6330075.5
30961,5414927.0
30962,10418998.0
30963,3497443.25
30964,3757057.25
30965,6156701.5
30966,10981654.0
30967,8956778.0
30968,3854558.5
30969,3379924.75
30970,5829414.5
30971,11698073.0
30972,3386910.5
30973,5348912.5
30974,5143233.5
30975,6679716.5
30976,5331657.5
30977,6491650.5
30978,7432160.0
30979,3257215.75
30980,7403763.5
30981,5504707.5
30982,6529002.0
30983,3692680.25
30984,5256166.0
30985,3695530.25
30986,10236671.0
30987,7353289.5
30988,5500803.0
30989,6171239.0
30990,11966831.0
30991,6814301.5
30992,2721220.0
30993,7855407.0
30994,4729703.5
30995,5997574.5
30996,5256166.0
30997,6694314.0
30998,5461588.0
30999,11378435.0
31000,5280730.5
31001,5971999.0
31002,6033809.5
31003,7052166.5
31004,4022182.5
31005,3421710.5
31006,6652602.5
31007,4798292.5
31008,5141414.0
31009,5769461.5
31010,5643524.5
31011,4107701.75
31012,5544411.5
31013,6683246.5
31014,9079209.0
31015,5668747.5
31016,4087603.75
31017,9500693.0
31018,4955850.5
31019,4438258.0
31020,6081922.0
31021,12303960.0
31022,23287040.0
31023,10293725.0
31024,4347515.0
31025,6391317.5
31026,5375550.0
31027,4453649.5
31028,2558371.5
31029,8404242.0
31030,6264083.0
31031,8109465.5
31032,8873382.0
31033,8166532.0
31034,5973805.0
31035,9888924.0
31036,5820704.0
31037,25324940.0
31038,4206063.5
31039,6411121.0
31040,5377093.5
31041,4211482.5
31042,3437242.5
31043,5695555.0
31044,6700445.5
31045,6814015.5
31046,13460984.0
31047,7241414.0
31048,4887096.5
31049,6183404.0
31050,6138778.5
31051,6307243.0
31052,3570702.0
31053,15348141.0
31054,5985427.0
31055,4706374.0
31056,12177094.0
31057,5242604.5
31058,6954051.5
31059,3122099.75
31060,7012343.5
31061,6011902.5
31062,5292836.0
31063,3313956.75
31064,5198696.5
31065,8824410.0
31066,4422878.0
31067,7006046.5
31068,3995855.25
31069,4591812.5
31070,4310133.5
31071,3191721.75
31072,8135981.5
31073,2051517.875
31074,6906076.5
31075,6707657.5
31076,6472579.5
31077,5193072.5
31078,4228740.0
31079,4887553.5
31080,6730976.5
31081,2812250.25
31082,10042812.0
31083,4671588.5
31084,9500693.0
31085,11665342.0
31086,3688727.5
31087,4652115.5
31088,5661751.0
31089,4469865.5
31090,28425140.0
31091,3192455.25
31092,6857112.0
31093,6302048.5
31094,5869210.5
31095,4839211.0
31096,18508908.0
31097,9994734.0
31098,10030618.0
31099,9737170.0
31100,4030784.0
31101,4281260.5
31102,5455367.5
31103,10080388.0
31104,4856141.0
31105,6663886.0
31106,4439088.0
31107,7082921.5
31108,6077544.5
31109,3054768.5
31110,9489574.0
31111,10037680.0
31112,5161325.5
31113,3564173.25
31114,4716510.5
31115,4970751.0
31116,5559592.0
31117,6474895.0
31118,3587468.0
31119,3412995.75
31120,4791804.0
31121,5536375.0
31122,5671419.0
31123,4592789.0
31124,5383569.0
31125,10622711.0
31126,14328788.0
31127,5391784.5
31128,5163816.5
31129,5225538.0
31130,11693098.0
31131,7755334.5
31132,6828235.5
31133,7803156.5
31134,6288456.0
31135,9332300.0
31136,6500404.0
31137,4331598.5
31138,5886127.5
31139,3556720.0
31140,6617395.5
31141,5342320.5
31142,10040591.0
31143,5250119.5
31144,3687742.75
31145,5064340.0
31146,4950423.0
31147,12634648.0
31148,6225022.5
31149,2110387.75
31150,9289749.0
31151,4930652.5
31152,7664777.5
31153,4809315.5
31154,14094404.0
31155,5073380.0
31156,7201683.0
31157,4184175.5
31158,7068150.5
31159,5960159.0
31160,4530273.0
31161,3391131.5
31162,4524375.0
31163,5313997.5
31164,5847951.0
31165,5777698.5
